date,AAPL,MSFT,JNJ,UNH,JPM,GS,XOM,CVX,AMZN,HD,PG,CAT,HON,NEE,META,TLT,GLD,UUP
2018-10-11,50.7528247276,98.4221481109,108.6843688098,226.8020020562,87.9583677466,179.2832775757,57.9181131155,85.4014746462,85.968,157.6929877212,64.9984805443,120.0076781078,120.1044905145,35.1300181335,152.1675496693,92.8773441623,115.78,21.1134798225
2018-10-12,52.5656791804,101.8233855964,108.7087302194,228.9983966778,86.9984965365,180.0409192615,57.7619613399,84.9255397203,89.4305,159.9618917819,65.1550636722,120.944107461,122.1216079831,35.1861131415,152.5545424594,92.5539269283,115.23,21.180374016
2018-10-15,51.4415200876,99.9926648734,108.7736939784,229.5629318416,86.502291928,181.1773817901,57.3644840931,84.3270154954,88.0475,158.8814612768,66.0368739193,120.7142566198,122.1294262679,35.2442857423,152.3362388342,92.5134997741,116.0,21.1302033709
2018-10-16,52.5751457833,103.1522843954,110.8931366159,240.4302337448,88.3569583338,186.6324019277,57.6342007963,84.7380502041,90.998,160.8844132132,66.7621010383,122.3402384967,124.7485516631,35.5870885687,157.5556800553,92.7237209761,115.8,21.1385651451
2018-10-17,52.347947314,102.8827874361,113.2480728797,235.7816395054,89.3412330492,192.1716044747,57.8471350357,84.5794052288,91.5865,153.8948589456,67.4626045056,120.3226588902,123.5679906641,35.489441703,158.1907451469,92.1739116784,115.79,21.2472682095
2018-10-18,51.1243888909,100.8290347468,113.2805547592,235.3494172706,87.9258297395,189.3683302374,58.095558315,84.7092056631,88.536,149.9637541078,66.7185874112,115.6064601478,121.3319612221,35.6452611696,153.725443722,92.141569955,115.92,21.3392477256
2018-10-19,51.9030169784,100.9777227243,112.9151336148,234.0174671185,87.7794087074,191.0603966689,58.1807320107,85.1923517242,88.2015,149.4734048785,72.5888918369,112.5247562764,119.9872162431,36.0379262253,152.8621521132,91.9394341838,116.01,21.2974388546
2018-10-22,52.2201481751,101.879143588,112.6146762294,231.2741790569,86.5185609315,186.5482195181,57.5987117564,84.5217161469,89.465,148.5591944511,72.0068503216,110.2883138923,119.3148437535,35.8717187943,153.5865232332,91.8181527211,115.71,21.3726948223
2018-10-23,52.7124115252,100.4573148031,112.8176879763,233.6293491934,85.615631234,183.9890742684,56.668898911,81.7742736205,88.435,148.3763523657,72.4724835338,101.9509252343,117.7433685164,35.4499674382,153.199530443,92.1092282316,116.39,21.3392477256
2018-10-24,50.9042903738,95.0859616156,111.6320993745,226.0963331014,84.0212688851,176.0927642545,55.0931855395,79.473921479,83.21,147.0798357595,74.3849056556,96.2612787092,113.6309507315,36.4825311032,144.9139155768,92.8045752846,116.66,21.44795079
2018-10-25,52.0189828637,100.6431747749,112.444146362,233.0824557535,85.2983856645,180.1587746348,55.5829342901,80.4618470068,89.1085,148.8251465755,74.0024212312,99.0803957375,115.3040636706,35.9839088102,149.786055576,92.4164746039,116.4,21.5064832093
2018-10-26,51.1906551111,99.3979129633,111.2260758808,227.7370134212,84.1270174082,178.7697648776,55.0293052677,80.4257913306,82.1405,143.1404199179,73.0545250491,98.583408541,114.1782306649,35.2962255645,144.2490818091,92.9743693325,116.77,21.44795079
2018-10-29,50.2297949181,96.5077904005,111.6970631335,226.2727503401,85.2902511628,180.5628502006,54.6886104847,78.5508961682,76.944,143.9465872948,73.3704904432,97.666552851,113.8138360487,35.8966499089,140.9943732149,92.7641481304,116.31,21.5064832093
2018-10-30,50.4806598946,96.3962744174,114.2956134936,227.8252220406,86.795133992,184.595187617,55.9165312652,79.9354341343,76.521,146.4731324759,74.1604039282,100.6484760298,115.3468453248,36.0566245613,145.0925276338,92.303278572,115.8,21.5984627254
2018-10-31,51.7965176959,99.2585179844,113.6784577831,230.5332266544,88.682338405,189.7218963574,56.5553339834,80.5123249535,79.9005,146.173936336,73.7363451099,103.9560115097,116.8475807215,35.8384773081,150.6195785086,91.8343235828,115.15,21.5901009512
2018-11-01,52.5917123384,98.4314411095,114.3524567827,230.1627504532,88.6498003979,191.0688149099,57.2580169734,80.166190462,83.2765,149.9803761155,74.4929990798,106.8522472409,116.5490473361,35.416725952,150.5798869404,91.9189756181,116.63,21.44795079
2018-11-02,49.1032691745,98.6544730758,114.2387702045,230.2333173487,88.1617302911,193.3585764491,58.1665363948,82.7333546074,83.2765,149.5398929096,74.6759264132,107.7862404205,117.3800997332,34.9347244021,149.1906820527,90.7761684969,116.65,21.4981214351
2018-11-05,47.7093118994,99.909027886,115.4730816255,230.2333173487,88.7392799175,192.5420070766,57.9465043474,85.7692425434,81.39,151.4181797877,75.831694565,108.317502596,118.7517396118,35.4665881813,147.5335590794,91.1327891588,116.37,21.4897596609
2018-11-06,48.2252417568,100.1041808565,115.7735390109,232.4649954181,89.1541395082,192.1042585471,58.1949276267,85.7403980024,82.1405,151.2685817178,76.0894558075,110.8195760679,119.7764352859,35.6224076478,148.7838434784,91.0760540535,116.04,21.4395890158
2018-11-07,49.6878319028,104.0444122604,117.5438014437,242.2473313033,90.6834258429,194.6970767606,58.9330996566,87.1609916447,87.7745,155.6069257459,75.9065284741,115.7637417983,121.1884175139,36.0545469684,150.3615833152,91.1976292792,116.03,21.3977801449
2018-11-08,49.5150664001,103.8492592899,117.9904272868,244.029145414,91.4155310031,195.0085516759,57.9961890033,86.0721102235,87.7455,156.2468730451,75.9647326257,112.5847374898,121.4708139595,36.1418058697,146.7298048229,91.1895242641,115.78,21.5232067577
2018-11-09,48.5603416319,101.8233855964,118.0229091663,243.9409367947,90.528870309,187.4321348182,57.9819933873,86.1802772521,85.6215,154.5763612642,76.8377948986,108.7459398343,121.2852391524,36.6819800204,143.8422432348,91.8703455279,114.48,21.5650156286
2018-11-12,46.1141562805,99.314275976,118.2502823228,240.262637368,88.6253968925,173.4578548362,57.236336492,84.6515165812,81.8425,149.1243427153,77.0789263835,107.1093095839,119.5182442499,37.0829554477,140.4585370439,92.4701166411,113.66,21.7573364349
2018-11-13,45.653418457,99.3793269661,117.4869581545,237.4752449968,89.1460050065,172.6160307409,55.9242671474,83.1804449923,81.5585,148.7669695483,77.7191720504,107.9319090815,119.1551631055,37.1182745268,141.0638334593,92.4133815358,113.7,21.6820804672
2018-11-14,44.3638275387,97.9760841784,117.1377779499,233.7175578127,87.3076076042,170.460961057,55.4869106992,83.4472569961,79.9505,149.514959898,77.7358018079,107.1949970316,119.0341360574,36.7359974355,143.1079492227,92.4701166411,114.64,21.6068244996
2018-11-15,45.4586736038,100.132174056,117.3407896968,233.6999160889,89.5364610919,171.5132411761,56.0604929263,85.1418737775,80.972,147.4039649111,78.0185076868,110.8966947708,119.8893938641,37.2263093569,142.7408022167,92.4295915659,114.77,21.6569951447
2018-11-16,45.9621602975,101.0748800198,118.5507397082,239.1423879024,89.4713850776,170.1494861417,56.61256582,86.6779948008,79.6705,147.121390779,78.010192808,111.3594069882,120.522226829,37.4776980963,138.4541128487,92.9645225588,115.62,21.4981214351
2018-11-19,44.1405834387,97.6494038939,119.9637014665,234.6790317636,90.1546832272,166.86637217,56.7989800438,86.9400818,75.6145,144.2707164463,77.5695042321,107.949046571,119.64599657,37.814268144,130.5356449885,93.2238830403,115.67,21.4813978868
2018-11-20,42.0316391745,94.9332906715,118.9242813225,230.6655395834,88.2186718035,161.0746223944,55.1857800299,84.5230572516,74.773,140.4975206823,76.5800336561,104.7700422626,116.8712674164,37.1411280485,131.4088594894,93.2563031004,115.67,21.5901009512
2018-11-21,41.9841404298,96.2400118094,115.3025517581,229.8275576997,87.5597771594,162.1353207545,55.6087969225,85.5932458317,75.8365,140.7052957795,76.0063070196,106.1410414252,116.9118336321,36.6030314907,133.7804306907,93.2238830403,115.86,21.5901009512
2018-11-23,40.9177936116,96.2026769198,115.4974430351,230.7713899267,86.7544614831,159.1889364209,54.1246529097,82.7030086458,75.103,140.3313006046,76.1144004439,104.8128859864,116.2303212085,36.8419546727,130.7142570455,93.3211432208,115.77,21.6319098221
2018-11-26,41.4711539872,99.3761425405,115.5299249146,234.7760612449,88.8775664477,163.6000946803,55.1929498078,83.7076754762,79.0665,141.1374679815,76.4469955955,106.9379346885,116.1978682359,36.7796268861,135.3284018513,93.1104128296,115.64,21.6737186931
2018-11-27,41.3809063723,100.0015019422,117.0417758101,239.1776713501,89.2517535296,163.0192360545,55.2431382527,83.8751199479,79.071,143.9632093025,77.0955561411,106.7665597932,115.9301312123,36.9811533962,133.9590427477,93.2157780252,114.95,21.7322511124
2018-11-28,42.9721143193,103.7163234629,119.6732135849,247.8221160458,90.2441627467,166.9758093024,56.2469071502,86.0082169139,83.8875,148.3181753385,77.336687626,112.0534753143,117.0740984949,36.9915413606,135.7054717494,92.7618971827,115.38,21.6235480479
2018-11-29,42.6419980438,102.8482872785,119.1910557317,249.2334539553,89.5283265901,164.7028842451,56.6842635984,86.5251107179,83.6785,146.8385880626,77.178704929,111.5907630969,118.2424055069,37.0289380326,137.610667024,93.1266228597,115.74,21.5901009512
2018-11-30,42.411629132,103.5016478474,120.049133267,248.9776489592,90.4475252912,161.1865178173,56.9997338233,86.5906324677,84.5085,150.7339986306,78.5839194445,116.25216025,119.0618430639,37.9885294145,139.5257851907,93.4751385066,115.54,21.6737186931
2018-12-03,43.8935899663,104.6216945371,119.4852537438,253.3756405547,91.3016479781,161.9810813851,58.2329356117,87.8501061029,88.618,151.9210121513,77.5944488685,119.0627085334,120.8710962839,38.1515972311,140.0020840094,94.137186124,116.41,21.6820804672
2018-12-04,41.9627659947,101.2895556353,119.3381547378,246.4910581375,87.2262625864,155.7936289208,56.9495453784,85.3529994158,83.42,146.5376550574,77.5861339897,110.8110073231,115.7597531064,38.084697614,136.8664501199,95.7131797474,117.12,21.6402715963
2018-12-06,41.4949033595,101.9149150371,119.2400887338,244.9867149358,85.5668242233,155.6076672347,56.2038884831,84.3847335575,84.9595,147.089365567,77.7856910807,109.9969765703,114.8510698748,38.1871376526,138.5533417693,96.0137558509,117.14,21.6319098221
2018-12-07,40.0153174625,97.8360783422,118.8478247176,238.1994723729,84.0212688851,151.8715279052,55.6661551452,84.0789653918,81.4565,144.4394832708,76.8710544138,105.8668415927,112.5387955802,38.2289499133,136.3603826251,96.1924767772,118.09,21.5733774028
2018-12-10,40.2789354955,100.4215194508,118.7088978786,235.8544667937,82.4513100416,151.1614923765,54.8774795828,83.6785546985,82.0515,143.5199657547,77.3533173836,105.7297416764,111.9221891017,38.1766845875,140.7562238056,96.5905370223,117.68,21.715527564
2018-12-11,40.0485665838,101.3548916922,119.7222465869,236.4650531521,81.6459943653,149.4455731821,54.9778564726,84.0644050029,82.162,143.9546467623,78.0850267171,105.6012105049,110.9972793838,38.2540372697,140.9844503229,96.5742896654,117.54,21.7740599833
2018-12-12,40.1601886338,101.8122440905,120.2125766071,239.4914377108,82.174736981,149.361045143,54.5046511352,84.1736079193,83.177,145.6264967915,78.1848052626,107.4263531403,112.1980393684,37.9049048932,143.3857902003,96.1437347064,117.79,21.6904422414
2018-12-13,40.5995520222,102.1575918198,120.8173169652,240.827648437,82.2560819988,148.7017264378,55.1929498078,84.4065741408,82.919,145.3422822865,80.2302654449,107.8804966129,112.6280412548,38.0909694531,143.8918576951,95.9162717092,117.53,21.6904422414
2018-12-14,39.3004613549,98.9654587543,108.6898211335,234.5182560675,81.5809183511,146.0390932052,54.1891809103,82.8704531175,79.5955,144.0215207635,80.3549886268,108.6259774076,110.6970893877,37.890270602,142.9491829498,96.2493425265,117.06,21.7740599833
2018-12-17,38.9347210208,96.0346699163,105.5353646705,228.3681470959,80.5397021233,142.0155585426,53.085035123,81.8657862871,76.0455,140.4103247005,77.1371305351,106.6551661112,109.0257613011,36.7216179168,139.1090237244,96.809876341,117.87,21.715527564
2018-12-18,39.4405826518,97.042711937,106.5814020469,223.8551174908,80.1573805396,144.9655871082,51.6224004438,79.8928535985,77.574,142.1406894807,76.9043139289,106.4837912159,109.6748207522,36.794789373,142.5522672676,97.3881945125,118.15,21.7071657898
2018-12-19,38.2103651644,96.7813677094,104.2850231191,221.501262834,79.1405678171,143.0637062278,50.7476875473,78.5023364637,74.754,140.0675954445,76.2973277773,104.8214547312,108.1170780695,36.4853786441,132.2126137459,98.6747609617,117.43,21.715527564
2018-12-20,37.2461406472,94.7466162232,104.8243861413,214.5370387179,78.4572696676,142.3536706991,49.2061853119,76.4274810531,73.0415,137.2254503949,75.6487672316,104.1530926394,106.0157480965,36.5669125524,132.3713800188,98.3164766341,119.24,21.5482920803
2018-12-21,35.7974289342,91.6851552715,104.6772871353,210.9089168785,76.6026032618,135.2871266278,48.8405266421,75.8669060826,68.8725,134.1492463412,75.6404523528,102.8849184139,105.0178191904,36.3996635098,123.986536232,98.3001909828,118.72,21.6904422414
2018-12-24,34.8712034128,87.8583290818,100.3868994589,206.1304149437,74.9512994004,132.15958918,46.969214626,73.5226834783,67.198,132.193181807,72.6387811096,100.2114700467,101.2776141034,35.1390238512,123.1033988391,98.7887605205,120.02,21.5951180157
2018-12-26,37.3268885132,93.8599125939,103.5495280889,215.3423047847,78.0586790804,137.7215341548,49.2133550897,78.1820079091,73.545,140.669461455,74.9087430193,106.9036597095,105.1232913512,35.6115023965,133.1453655991,97.7301931888,119.66,21.7049953285
2018-12-27,37.0846449152,94.4386033836,104.1215797791,217.6607631308,78.9372052726,139.8178295252,49.4284484249,79.5870854327,73.082,142.3747484847,76.5135146258,108.5402899599,106.745939979,35.9919939685,133.482743929,97.7464788401,120.57,21.6120222177
2018-12-28,37.1036444131,93.7012393129,104.0071694411,217.8996882276,78.7663807352,137.8060621939,48.8763755313,79.0993124064,73.901,142.2911559833,75.8150648074,107.6320030147,106.0887672848,36.1090682983,132.1729221777,98.5689042285,121.06,21.5528575108
2018-12-31,37.4622599355,94.8026185577,105.4618151675,220.4482225928,79.4090063759,141.2040893669,48.8907150869,79.2012351283,75.0985,143.6286360066,76.4303658379,108.8830397506,107.1921683517,36.3390357319,130.079191954,98.9434742074,121.25,21.5105970059
2019-01-02,37.5050088057,94.3826010491,104.3994334572,215.4661918719,80.7837371767,145.4135857156,49.9661817628,80.5844720687,76.9565,144.1218317652,75.8982135953,108.2917963617,106.9568843006,35.5048811319,134.6337994074,99.4646150476,121.33,21.6711869246
2019-01-03,33.769232536,90.9104563111,102.7404835557,209.5904043076,79.6449069275,143.2834791295,49.199015534,79.041070851,75.014,140.9453167098,75.3660613528,104.1188176603,105.5289535082,35.4170753845,130.7241799376,100.5964678099,122.43,21.5528575108
2019-01-04,35.2108194373,95.1386325646,104.4648107932,212.0415988186,82.5810491044,147.9663324974,51.0129693274,80.6791145962,78.7695,145.1333010329,76.9043139289,109.8084641854,109.2204791364,36.0693466507,136.886295904,99.4320437451,121.44,21.5190491068
2019-01-07,35.1324465086,95.259970956,103.794693099,212.4486563908,82.6384597056,148.7862544769,51.2782511075,81.7274625931,81.4755,147.9921645828,76.5966634137,109.8770141435,109.8289723718,36.0170813248,136.9855248245,99.1389020225,121.86,21.426075996
2019-01-08,35.8021788087,95.9506664146,106.2054823647,215.2892103187,82.4826309309,148.2368222226,51.6510795551,81.3707330664,82.829,148.7027008452,76.8793692926,111.1966008376,109.6018015639,36.2804985669,141.4309804654,98.8783316024,121.53,21.4936928039
2019-01-09,36.4101627407,97.3227236094,105.3637491635,215.5989280367,82.343205185,149.166630653,51.923531113,82.4627622298,82.971,150.240802872,75.6238225953,111.6250380759,110.1129358817,36.1237025895,143.1178721148,98.7236179155,122.31,21.2908423803
2019-01-10,36.5265346652,96.6973642077,106.0011781897,216.6873645885,82.3350036706,148.7693488691,51.6582493329,82.5938057295,82.811,149.6807331122,75.8067499286,113.9300304182,111.7599242389,36.667261978,143.0881034386,98.0884775165,121.59,21.417623895
2019-01-11,36.1679191428,95.9506664146,106.0338668577,219.1651063325,81.9413309765,149.555459633,51.4216466642,81.931308037,82.028,149.9733068674,76.305642656,113.1931183682,111.4435077565,36.734161595,142.6911877564,98.471190321,121.8,21.434528097
2019-01-14,35.6240585161,95.2506372336,104.8325583083,219.5102203611,82.7860869659,151.0685115334,51.3571186637,81.3343320943,80.8605,149.4717518586,75.7901201711,112.9360560252,111.646338835,35.7975669564,144.2689275932,98.1047631677,122.09,21.434528097
2019-01-15,36.353164247,98.0134190681,105.7151523446,227.306257777,83.392999036,152.0743951991,51.3857977751,81.6255398712,83.728,147.5156873245,76.505199747,111.9849253561,111.7761507252,36.5271909048,147.8014771649,97.7464788401,121.88,21.5105970059
2019-01-16,36.7972775099,98.3587667974,104.6364263003,231.3679844216,84.0655232218,166.5878595177,51.3642884415,81.1013658727,84.189,147.9921645828,75.9730475044,112.8160935985,111.9789818037,36.5188284527,146.4023493851,97.8441927476,122.27,21.5359533088
2019-01-17,37.0157717354,99.049462256,105.4945038355,229.8724902976,84.4099868291,168.2868731042,51.7156075557,81.5090567604,84.661,146.1782073011,75.9624044596,115.2838920913,113.4880450275,36.6881681083,147.1564891813,97.8686212245,122.11,21.5359533088
2019-01-18,37.2437657099,100.5335241198,106.8020505559,234.9430117951,85.779639744,171.2030904542,52.3322084499,83.2635836164,84.81,150.1154141198,76.6160968192,117.7859655632,115.0863539259,36.8136048902,148.8830723989,97.3556232099,121.02,21.6035701167
2019-01-22,36.4077878034,98.6387784698,105.2575109924,235.1111442705,84.426389858,167.0950277525,51.5435328875,81.7857041485,81.6085,148.0506793338,75.794791034,114.0264720796,113.4393655687,37.0832939714,146.4321180613,98.0151920858,121.45,21.6035701167
2019-01-23,36.555033912,99.6001518784,105.2575109924,236.2880715989,84.2131504821,166.4357090473,51.120515995,81.0940856783,82.001,147.8667758306,79.4822863962,113.6643190376,114.1857839374,37.501416578,143.1873323592,97.9744779577,121.28,21.5528575108
2019-01-24,36.2652915694,99.1241320353,103.811037433,235.5005036875,84.2623595688,167.1964613995,51.1922137734,82.637486896,82.7465,148.2011458364,79.0297301472,114.448983962,114.5427666356,37.6895717509,144.7055348436,98.6177611823,121.09,21.6796390255
2019-01-25,37.46700981,100.0295031095,104.7916974733,237.1995265976,84.7954580088,169.6815857499,51.4216466642,82.4263612577,83.5285,150.8008726318,78.4430831577,118.0101555416,114.9727685219,36.4184790271,147.8610145172,98.1454772959,122.86,21.5021449049
2019-01-28,37.1202689738,98.078755125,105.4127821655,236.0668446575,85.1973322173,168.8193997508,51.077497328,81.6619408433,81.8945,150.3243953735,78.3760377875,107.240413888,113.9748396158,36.0568029725,146.3328891407,98.0477633883,123.29,21.5190491068
2019-01-29,36.7355291418,96.0813385284,106.5078525438,236.571242084,85.4351761367,169.478718456,51.2710813296,81.4144142329,79.694,150.2073658714,78.3927991301,109.1029152468,114.9971082513,36.1383368807,143.0781805465,98.5444757517,123.98,21.5275012078
2019-01-30,39.2458377986,99.2921390388,107.5784064212,239.2525126141,85.6320124838,171.1523736308,51.8303240011,82.2734771748,83.5215,152.2888191578,79.2141049153,112.1898387952,116.2465476947,36.2909516321,149.260142297,98.471190321,124.69,21.417623895
2019-01-31,39.5284553294,97.4720631681,108.7551984695,239.1020782939,84.8856746678,167.3739702816,52.5401320072,83.4674290602,85.9365,153.4173179275,80.8483358144,114.8197596954,116.5305112046,37.4177920567,165.4046876712,99.3180441863,124.75,21.4598843999
2019-02-01,39.5474548273,95.9319989698,109.6704811738,237.7924148006,85.1973322173,166.1314081064,54.4329533568,86.1756613856,81.3115,154.1194949397,81.6864029422,112.8796541133,117.4067414636,37.1752809449,164.4322442497,98.7194186603,124.5,21.4598843999
2019-02-04,40.6708001392,98.6947808043,108.5917551295,237.3411118401,85.5007882524,167.1288389682,53.6442777945,87.1730480215,81.6655,155.8415004698,82.1557205337,112.8537860389,120.0192057543,37.2338181098,167.9449480373,98.2787069698,123.96,21.5190491068
2019-02-05,41.3666567489,100.0761717215,108.5917551295,235.6597870853,85.1235185872,167.3739702816,54.1963506881,86.9837629665,82.9405,155.8080634692,81.6612609283,113.8195274842,120.6358122329,37.248452401,169.8402204199,98.7275799879,124.28,21.5782138137
2019-02-06,41.3809063723,98.9654587543,108.6898211335,238.4826428579,85.0825110149,166.1990305377,53.9597480194,86.5469513012,82.013,154.4120686948,82.0635331496,112.5606145287,120.8061903388,37.2338181098,169.1753866522,98.7765479535,123.44,21.6627348236
2019-02-07,40.5971770849,98.2560958508,107.9134652683,238.040188975,83.9671050482,163.1982851486,53.5439009047,86.0737386637,80.7185,153.8687174353,81.40984079,111.0430208289,120.1976971034,37.9132673454,165.0970780174,99.4294541616,123.74,21.7134474295
2019-02-08,40.6446758296,98.6294447474,108.1994911134,231.7573438385,83.1305505733,162.0148926008,53.6299382388,85.6005260262,79.411,154.2616021922,81.8875390528,110.8878123823,120.5709062878,38.2603091088,166.0397527627,99.8538431968,124.21,21.7388037324
2019-02-11,40.4109349558,98.237428406,107.8726044333,227.5451828738,82.7368778791,161.7274972677,53.7169292173,85.1418737775,79.55,152.9074036686,82.3568566444,111.1723612011,120.465434127,38.2603091088,164.5116273862,99.462099472,123.6,21.8233247423
2019-02-12,40.7591611556,99.7681588819,109.6377925058,233.1731962637,84.1475383664,164.3985833043,54.6593314842,86.4304681904,81.9005,155.0808087065,83.1865431008,114.3972478131,121.9907238371,38.3146650476,163.767410482,99.2090983163,123.86,21.7472558334
2019-02-13,40.5898182776,99.6934891026,109.8747853489,233.4386685934,84.5494125749,164.5676393825,55.2755175819,87.0492847164,82.0,157.4966319986,83.1697817583,114.7680235466,122.8994070687,38.2268593003,162.8048899526,98.8336772467,123.37,21.8655852472
2019-02-14,40.737695157,99.7774926043,109.7603750108,234.7925774749,83.9999111061,162.7418337373,55.2900160783,86.889120439,81.1325,156.9114844884,82.5160893986,114.3541343557,122.1205357273,38.1766845875,162.685815248,99.3968088512,124.06,21.8402289443
2019-02-15,40.6470609406,101.0095439629,111.4520135804,239.925042516,86.5669851323,167.7881576734,56.3339078202,87.7641885951,80.3975,160.8236135567,82.5328507412,117.4410579042,124.3922438062,38.4756422511,161.2469959,99.5518740756,124.8,21.7979684393
2019-02-19,40.7687015994,100.9628753509,110.8881340572,239.2879089247,86.2635290972,167.9318553399,56.710868727,87.7347745395,81.379,160.7734580558,83.7983321041,117.0961502451,124.3597908337,38.7536937845,161.0386151668,99.8048752312,126.7,21.7134474295
2019-02-20,41.0310638048,100.4401868957,111.4274970793,238.4914919355,86.6818063347,167.8726857125,56.9283461732,88.4480653894,81.105,160.3722140488,83.2033044434,120.9849841008,125.4145124417,38.8101403363,161.3065332523,99.5192287652,126.48,21.7303516315
2019-02-21,40.7997080419,102.5586640061,110.6674855481,235.7394287842,86.5013730166,165.979257636,56.4136495505,87.6097648029,80.972,160.3471362984,83.6223380073,119.7519392197,124.4814894808,39.0024767353,158.8059644543,98.6296440567,125.05,21.7472558334
2019-02-22,41.2552642348,104.0209756399,111.6318012544,236.3677132979,86.1159018369,165.6749566951,56.8486044429,87.7936026508,81.578,160.8236135567,84.0162295573,119.5794853902,124.9627428638,39.3307029814,160.6416994846,99.2172596439,125.5,21.7388037324
2019-02-25,41.5557882154,104.6021507764,112.0404096045,234.1465948059,87.0180684276,167.9149497321,56.9065984286,87.9627334709,81.65,158.8090342716,83.4463439104,121.9334801632,125.664230846,39.2784376556,163.3506490157,98.9234518503,125.37,21.7218995305
2019-02-26,41.579639325,105.3239328007,111.9663740916,232.7130442255,86.3537457563,168.1262698299,57.0225863999,88.1980459162,81.82,157.404680247,83.6642413637,118.9758969869,125.550035128,39.3516091118,162.864427305,99.4131315064,125.58,21.6373785206
2019-02-27,41.7084353167,105.1458307428,111.768946057,221.2977340479,86.2471260683,168.1262698299,57.6097755047,88.300995111,82.0545,153.5343474295,82.8932196061,120.3555276231,126.1047000441,39.3160686902,161.5546055537,98.2868682974,124.69,21.6542827226
2019-02-28,41.298196232,105.0145976474,112.4023610012,214.3423590094,85.5910049115,166.9380983117,57.2908085836,87.9333194152,81.9915,154.7631572009,82.5915154401,118.4240447324,125.672387683,39.507587466,160.2050922341,97.9522538658,123.99,21.6711869246
2019-03-01,41.7322864263,105.4832872736,113.8090357473,217.8200465286,85.6484155127,168.2111392241,57.9939856597,89.7349303248,83.5865,154.7882349514,82.4993280561,118.5361397216,127.0182657882,39.4739138351,161.0286922747,97.049032395,121.88,21.7557079344
2019-03-04,41.9421761906,105.2301948755,113.9159759327,208.855930862,85.4515791656,166.3270386737,58.2187123541,89.80111195,84.8085,153.6513769315,82.859696921,119.2949365715,126.0231316741,39.6170267665,166.0794443309,97.8096560266,121.56,21.7810642374
2019-03-05,41.8658526399,104.7052624941,114.1545348078,213.6432818745,85.3859670499,166.3440125526,58.1317213756,90.6614730783,84.6215,153.8102026843,83.0440716891,118.2515909029,125.737642379,39.6338635819,169.9394493405,98.0141247448,121.72,21.8402289443
2019-03-06,41.6249564332,104.7521314568,114.4177721872,211.5548995474,85.066107986,165.2746581861,57.4720397887,90.8379574123,83.4475,154.1863689409,82.9099809487,116.2597491719,125.4032120619,39.476018437,171.1798108474,98.3739896888,121.61,21.8402289443
2019-03-07,41.1431640198,103.4772956735,113.7185478982,209.4576681427,84.4509944014,163.6027311212,58.109973631,89.6687486995,81.2975,152.5646744126,82.5915154401,114.5093428023,124.3754505997,39.5517841066,167.8258733327,99.0119320895,121.51,22.0346272669
2019-03-08,41.240953569,103.5897811838,113.5704768723,210.7761807136,84.4838004593,165.6990051569,57.2763100871,89.4334362542,81.04,151.4946903939,82.4741860422,113.2590525383,123.6494921066,39.7138384553,168.2922492593,99.4290482746,122.84,21.967010459
2019-03-11,42.6696350327,105.7645010494,113.9817852776,215.9814081525,85.582803397,166.3185517343,57.8345021991,90.9041390375,83.531,152.5061596616,83.4547245817,114.7766462381,124.9545860268,39.8822066099,170.743203597,99.1346133204,122.24,21.9162978531
2019-03-12,43.1490423352,106.5050306588,114.4918077001,218.4063690584,85.3285564487,166.8786897358,57.9939856597,91.1100374272,83.655,153.8102026843,83.8486161318,114.2334166751,125.2074479739,40.1747462784,170.5943602161,99.8298069622,122.98,21.8740373482
2019-03-13,43.3398512118,107.3299244009,114.6810095666,224.064611172,85.6156094548,167.4048799795,58.5086822824,91.6762579988,84.5405,152.5563151624,84.7956319861,115.1129312056,126.4636008721,40.1915830939,172.0331795642,99.6416957415,123.84,21.7726121364
2019-03-14,43.8216436252,107.4142885336,113.5375721998,224.9706405215,86.3947533286,167.5915926467,58.3129525808,91.6247834014,84.311,152.9521497,84.912961384,115.2767623437,126.6348944492,40.1936876958,168.8578541064,98.9219658535,122.41,21.8402289443
2019-03-15,44.3916851441,108.6516291468,113.1920731394,223.3095867142,87.3871365783,168.2620608606,58.1027243828,92.1468828894,85.618,153.474314409,85.8515965671,114.3972478131,126.7164628192,40.2484073461,164.7001623352,99.5762657517,122.97,21.8064205403
2019-03-18,44.8448562261,110.2076787058,112.8383479108,226.5073373592,87.9120335038,171.8350623547,58.7769044661,92.5660331827,87.1075,154.47653377,85.0721941383,115.6302926942,128.0052430654,40.1705370746,159.2326488127,99.5190145106,123.04,21.7810642374
2019-03-19,44.4894746934,110.282669046,113.8830712603,228.3993398242,87.5921744399,170.6893255335,58.6246702537,92.1248223477,88.0925,155.074496582,85.3990403181,115.6734061516,128.2581050125,39.6717464167,160.3241669388,99.298188295,123.38,21.7557079344
2019-03-20,44.8782477795,110.1608097432,112.9370619281,222.5101490529,85.7222291428,164.9182067307,58.9508864231,91.6909650266,89.8635,156.733632835,85.2481882351,114.6904193233,127.4832054973,39.9600768814,164.1643261642,100.3368893833,124.18,21.6289264196
2019-03-21,46.5311296731,112.6917337247,113.6033815447,223.8603104364,84.3689792568,165.1388671555,59.2916010888,92.5513261549,90.963,159.9929512609,85.8934999235,115.5958019283,129.2450822897,40.3894156755,164.7993912558,100.5577155989,123.68,21.7641600354
