date,portfolio_return
2018-03-29,0.010959910474836873
2018-04-02,-0.016110613495811305
2018-04-03,0.011295251684670549
2018-04-04,0.007838361053450931
2018-04-05,0.009459887178650584
2018-04-06,-0.017299353671752705
2018-04-09,0.0023861552771557923
2018-04-10,0.015475355182972191
2018-04-11,-0.004524975493608086
2018-04-12,0.005435592122867012
2018-04-13,-0.0010084799670251146
2018-04-16,0.006901301836849284
2018-04-17,0.007971060944894396
2018-04-18,0.0019922909380294643
2018-04-19,-0.0028036988978061106
2018-04-20,-0.008395610216192815
2018-04-23,-0.0018483536950405547
2018-04-24,-0.013797651020533735
2018-04-25,-0.0006099022760147413
2018-04-26,0.015907307280748573
2018-04-27,0.001965365436462155
2018-04-30,-0.006048350064723359
2018-05-01,0.001288726695024421
2018-05-02,-0.0020005378130923826
2018-05-03,-0.0008477497468511175
2018-05-04,0.009068577115820117
2018-05-07,0.0030916243260348114
2018-05-08,1.0395641573029388e-05
2018-05-09,0.00862742910594494
2018-05-10,0.009429394805777582
2018-05-11,0.003748994371121953
2018-05-14,0.0009542403711315456
2018-05-15,-0.008738705073658167
2018-05-16,0.0011395958585433165
2018-05-17,-0.001953439020037993
2018-05-18,-0.0005669496741341328
2018-05-21,0.008960657777828304
2018-05-22,-0.00407299729643402
2018-05-23,0.0046837912658081165
2018-05-24,-0.003722748731451589
2018-05-25,-0.002581525702481852
2018-05-29,-0.007006579563240123
2018-05-30,0.011416550071033404
2018-05-31,-0.006097463638199233
2018-06-01,0.006265845696709955
2018-06-04,0.0018383353644915602
2018-06-05,0.00043259057727130075
2018-06-06,0.005616694706604662
2018-06-07,0.0033906398923733544
2018-06-08,0.0023815464696215452
2018-06-11,0.0011760263901845459
2018-06-12,0.0010520336400825587
2018-06-13,-0.003096224614143568
2018-06-14,0.0021599436062844915
2018-06-15,-0.00472153733583314
2018-06-18,-5.5534104037142197e-05
2018-06-19,-0.0038302160173813355
2018-06-20,0.000312323288033238
2018-06-21,-0.005270657860185978
2018-06-22,0.0016720899675865294
2018-06-25,-0.01081356102271415
2018-06-26,0.0037010372816576997
2018-06-27,-0.0035665674579616
2018-06-28,0.003978187923152383
2018-06-29,-0.001351754391086296
2018-07-02,0.0034348427978974114
2018-07-03,-0.004749495665346038
2018-07-05,0.006752481922818001
2018-07-06,0.004863311942759548
2018-07-09,0.008129665141313275
2018-07-10,0.004240011135288364
2018-07-11,-0.007802291234491586
2018-07-12,0.009349150765897065
2018-07-13,0.0020406030102681424
2018-07-16,-0.00032417258504504974
2018-07-17,0.0036812636877240905
2018-07-18,0.00040934364880871465
2018-07-19,-0.004022307018393343
2018-07-20,0.0024088955759554195
2018-07-23,0.0008329108949808538
2018-07-24,0.008755116867242688
2018-07-25,0.006583429548645669
2018-07-26,-0.011855435545383299
2018-07-27,-0.0022844453405191523
2018-07-30,-0.005696726108045048
2018-07-31,0.002979103551336994
2018-08-01,-0.0016780864107695304
2018-08-02,0.004387912617491869
2018-08-03,0.0030339171504031198
2018-08-06,0.004264265827709026
2018-08-07,0.0032356674539652176
2018-08-08,-0.0010016964635380225
2018-08-09,-0.0016640398029192202
2018-08-10,-0.004471865384654158
2018-08-13,-0.004509728899538564
2018-08-14,0.003597575459165978
2018-08-15,-0.007031440475532861
2018-08-16,0.007607926390622494
2018-08-17,0.0037543671649596187
2018-08-20,0.0010863547847975313
2018-08-21,0.0009915215963533694
2018-08-22,0.0010152014679751919
2018-08-23,-0.0017836402686733175
2018-08-24,0.004656980854423963
2018-08-27,0.008686331237954882
2018-08-28,-0.0008346749364042282
2018-08-29,0.0049180393378409045
2018-08-30,-0.0022555355240975695
2018-08-31,-0.001405344842270167
2018-09-04,-0.00015086891463691768
2018-09-05,-0.0011757062055059177
2018-09-06,-0.0035016799622553676
2018-09-07,-0.0021677461985894105
2018-09-10,-0.0008804479990360801
2018-09-11,0.006218247525334507
2018-09-12,0.0002801769122788562
2018-09-13,0.003517932227715622
2018-09-14,-0.0008736283179192722
2018-09-17,-0.003318664308907336
2018-09-18,0.003507889655172184
2018-09-19,0.0046028246318996924
2018-09-20,0.0068827214563349165
2018-09-21,-0.0002650438962560048
2018-09-24,-0.0023671747698812327
2018-09-25,-0.0017063243374926785
2018-09-26,-0.0037817172487360795
2018-09-27,0.0026159333842149268
2018-09-28,-0.0018527500882945837
2018-10-01,0.0039650854184973905
2018-10-02,0.00219871714661362
2018-10-03,0.0001482658949719758
2018-10-04,-0.007992106912943265
2018-10-05,-0.004362324430569397
2018-10-08,-0.00033464943617000475
2018-10-09,-0.0008014744149645222
2018-10-10,-0.025554282493009128
2018-10-11,-0.014475134852349497
2018-10-12,0.00797461366071444
2018-10-15,-0.003155131001664473
2018-10-16,0.017455943770373024
2018-10-17,-0.000923131578465404
2018-10-18,-0.012136505594756276
2018-10-19,0.0035061502755208258
2018-10-22,-0.004540917990909516
2018-10-23,-0.009526954523762591
2018-10-24,-0.02228720869438587
2018-10-25,0.017193263712601537
2018-10-26,-0.0162898792946126
2018-10-29,-0.007453756312514902
2018-10-30,0.011497549784768316
2018-10-31,0.012764172797236057
2018-11-01,0.006840290823518433
2018-11-02,-0.0017253865381593944
2018-11-05,0.0030921962903205018
2018-11-06,0.00451761119731457
2018-11-07,0.01965607316617888
2018-11-08,-0.0029227228970382362
2018-11-09,-0.008589908265266665
2018-11-12,-0.018442854030810692
2018-11-13,-0.0032628397823844194
2018-11-14,-0.006277636123575658
2018-11-15,0.009248501202546385
2018-11-16,0.002547788029082815
2018-11-19,-0.013937444510818563
2018-11-20,-0.018163647693941135
2018-11-21,0.0012929104235904338
2018-11-23,-0.00851038644963995
2018-11-26,0.014408837657181128
2018-11-27,0.0031542910755580655
2018-11-28,0.020410103923801208
2018-11-29,-0.0005964933826736063
2018-11-30,0.008289198582339953
2018-12-03,0.01179636013558124
2018-12-04,-0.02539903837258659
2018-12-06,-0.001654274550683008
2018-12-07,-0.016815160779968072
2018-12-10,0.000940556309600977
2018-12-11,0.000502525019582105
2018-12-12,0.004286656391475815
2018-12-13,0.0038543298993763252
2018-12-14,-0.018170230689445118
2018-12-17,-0.020164750625896958
2018-12-18,0.0024755302238609117
2018-12-19,-0.016299342712780433
2018-12-20,-0.01198607956950114
2018-12-21,-0.019549015558384817
2018-12-24,-0.023477366243042343
2018-12-26,0.04261064979577946
2018-12-27,0.007687576300827707
2018-12-28,-0.0028600247826910167
2018-12-31,0.007226811960717029
2019-01-02,0.004839508227860107
2019-01-03,-0.020808007208261294
2019-01-04,0.02608435820368555
2019-01-07,0.003874783027479369
2019-01-08,0.007304558203165099
2019-01-09,0.003032300172386985
2019-01-10,0.0023251948482207237
2019-01-11,-0.0012758723001807769
2019-01-14,-0.0034244766888838645
2019-01-15,0.0098060925382367
2019-01-16,0.006778536514810012
2019-01-17,0.004306381280436132
2019-01-18,0.010995953567176666
2019-01-22,-0.01321253953327901
2019-01-23,0.0019215268952807562
2019-01-24,0.0020815719752439294
2019-01-25,0.00687476703388702
2019-01-28,-0.010530251363807409
2019-01-29,-0.0012196976174036417
2019-01-30,0.017215617137271544
2019-01-31,0.012337470762990044
2019-02-01,-0.0010812867684458815
2019-02-04,0.006148705048311742
2019-02-05,0.00406917298566781
2019-02-06,-0.002593159718152225
2019-02-07,-0.006722058521116082
2019-02-08,-0.0012524135660615945
2019-02-11,-0.0030709592867422695
2019-02-12,0.012099382223720138
2019-02-13,0.0021739552961017555
2019-02-14,-0.0019000965897794922
2019-02-15,0.01120062580622426
2019-02-19,0.0023322445315327052
2019-02-20,0.0025868362580964478
2019-02-21,-0.004444537641744743
2019-02-22,0.004812865790127308
2019-02-25,0.002834069006513417
2019-02-26,-0.0016175331152103855
2019-02-27,-0.0045857892262776805
2019-02-28,-0.004984107847362587
2019-03-01,0.005324390375508684
2019-03-04,0.00019060200090155948
2019-03-05,0.002489980618371
2019-03-06,-0.0032925500438137395
2019-03-07,-0.007034008609453874
2019-03-08,-0.000283836487562899
2019-03-11,0.011476808607782876
2019-03-12,0.0038164701021986013
2019-03-13,0.005631882828866561
2019-03-14,-0.0010106635202885765
2019-03-15,0.0022339337465651296
2019-03-18,0.004286169645725467
2019-03-19,0.0004194918189847064
2019-03-20,-0.0014386238476994451
2019-03-21,0.008453363918409075
2019-03-22,-0.013833917327086826
2019-03-25,0.0008964336522797214
2019-03-26,0.004244658559080848
2019-03-27,-0.003474127741161884
2019-03-28,0.0024201876363024715
2019-03-29,0.006280756745144565
2019-04-01,0.008278161780215364
2019-04-02,0.001711596578595619
2019-04-03,0.0009510705149458399
2019-04-04,0.0034246543268739594
2019-04-05,0.004005814105027319
2019-04-08,0.0021205987478498138
2019-04-09,-0.004348895315955164
2019-04-10,0.0008241412133894964
2019-04-11,-0.0012561075362572949
2019-04-12,0.00040198673177672896
2019-04-15,-0.00031114731560031726
2019-04-16,0.0005303235244026
2019-04-17,0.004527077469393629
2019-04-18,0.003226690011087865
2019-04-22,0.004388575572962713
2019-04-23,0.005189683677287838
2019-04-24,-0.0059588403405865685
2019-04-25,0.00414371123750302
2019-04-26,0.005227863694614352
2019-04-29,0.000700206527766824
2019-04-30,0.0019199255785263666
2019-05-01,-0.0059018369115476765
2019-05-02,-0.004082868040400157
2019-05-03,0.009107823839725616
2019-05-06,-0.0022998599925336447
2019-05-07,-0.012154547666997355
2019-05-08,-0.0021537897072001844
2019-05-09,-0.0007201852095630337
2019-05-10,0.0035777592014986826
2019-05-13,-0.018345878296986414
2019-05-14,0.003687770814958776
2019-05-15,0.005717021522734075
2019-05-16,0.005669847345466061
2019-05-17,-0.00419872120087133
2019-05-20,-0.003478432476963866
2019-05-21,0.004749169618117871
2019-05-22,-0.0029305936798542467
2019-05-23,-0.008177423812227674
2019-05-24,0.002501826866461991
2019-05-28,-0.006836487749630649
2019-05-29,-0.006972747444686837
2019-05-30,0.002152527288116914
2019-05-31,-0.011042322547205928
2019-06-03,-0.005250367488522911
2019-06-04,0.0159625805055706
2019-06-05,0.007019680509468743
2019-06-06,0.0072455017990316626
2019-06-07,0.010079777261092595
2019-06-10,0.005506048832467775
2019-06-11,0.001841045627722227
2019-06-12,-0.0023562628311779524
2019-06-13,0.004905807011683289
2019-06-14,0.00281845049193789
2019-06-17,0.0034743114848788605
2019-06-18,0.008120536111410243
2019-06-19,0.0014614147117245077
2019-06-20,0.00802293312099358
2019-06-21,0.00031226179057400577
2019-06-24,0.0011971667655589551
2019-06-25,-0.007801175765990903
2019-06-26,-0.0009856562404931607
2019-06-27,0.0020435965117623764
2019-06-28,0.004065613113308137
2019-07-01,0.00475962229927139
2019-07-02,0.003169948286248877
2019-07-03,0.006348081921727088
2019-07-05,-0.002315385110251808
2019-07-08,-0.0010053754748149668
2019-07-09,0.001395256217668776
2019-07-10,0.003954560268026638
2019-07-11,0.004273525233059516
2019-07-12,0.005938010543426802
2019-07-15,-0.000457932027488263
2019-07-16,-0.0031905902032763013
2019-07-17,-0.005093703020078136
2019-07-18,0.0015486806339377074
2019-07-19,-0.005197651652835459
2019-07-22,0.002898099663979797
2019-07-23,0.004325940040730992
2019-07-24,0.00029902535887613813
2019-07-25,-0.004021761005394436
2019-07-26,0.001357555754881074
2019-07-29,0.0024321222128425328
2019-07-30,0.00031879884960547453
2019-07-31,-0.009354965736421124
2019-08-01,-0.008200930260182064
2019-08-02,-0.005682158990803874
2019-08-05,-0.022556523345462747
2019-08-06,0.011576342248570752
2019-08-07,-0.0006694466365302151
2019-08-08,0.015603509695560113
2019-08-09,-0.005738529641206828
2019-08-12,-0.008422522266407922
2019-08-13,0.012971661160997332
2019-08-14,-0.023844293374108025
2019-08-15,0.003038914166854887
2019-08-16,0.009126066410219123
2019-08-19,0.00788739805671665
2019-08-20,-0.004029948931879316
2019-08-21,0.00560667836563853
2019-08-22,-0.0028881527789428184
2019-08-23,-0.019782840672355573
2019-08-26,0.007902599934530036
2019-08-27,-0.0015909960082343929
2019-08-28,0.005712804011592671
2019-08-29,0.01130375725637731
2019-08-30,0.0011800243664920943
2019-09-03,-0.0045511085833688045
2019-09-04,0.00803989552113516
2019-09-05,0.008814496217018662
2019-09-06,-6.0965928651005225e-06
2019-09-09,0.003612760358060991
2019-09-10,0.0021868923473083264
2019-09-11,0.006888509004350491
2019-09-12,-0.0003136516691206661
2019-09-13,-0.00023637858917941834
2019-09-16,-0.002054883973289124
2019-09-17,0.0013804398205402016
2019-09-18,0.002224745968456144
2019-09-19,-0.00030035199260841595
2019-09-20,-0.0015036351149701694
2019-09-23,-0.0009679294420855392
2019-09-24,-0.008556453446355795
2019-09-25,0.002837068634979192
2019-09-26,-0.005341923973589043
2019-09-27,-0.002147728458670151
2019-09-30,0.002722326040112779
2019-10-01,-0.009758924990725304
2019-10-02,-0.01313317715718717
2019-10-03,0.004836801829995033
2019-10-04,0.012264347923800076
2019-10-07,-0.004402264392661292
2019-10-08,-0.010944325523910694
2019-10-09,0.006486117529916248
2019-10-10,0.005057764378556955
2019-10-11,0.009425776167926277
2019-10-14,-0.00041537989686981725
2019-10-15,0.009458175369039099
2019-10-16,-0.0003127585009049685
2019-10-17,0.00479079405248772
2019-10-18,-0.006786236433645354
2019-10-21,0.008794857910943069
2019-10-22,0.003037974484725657
2019-10-23,0.004134019720357681
2019-10-24,0.0005589578437691184
2019-10-25,0.004838193115166469
2019-10-28,0.0034722154686950687
2019-10-29,-0.0017602616443195317
2019-10-30,0.0036652812018160724
2019-10-31,-0.0006857912833830112
2019-11-01,0.009554053945494564
2019-11-04,0.003213405611071836
2019-11-05,-0.0020391250750097494
2019-11-06,-0.0015081028143896762
2019-11-07,0.0020571195904926804
2019-11-08,0.00040536772828915415
2019-11-11,-0.0036694388706078164
2019-11-12,0.001984128338421313
2019-11-13,0.0006741314051621526
2019-11-14,0.0007325065161468732
2019-11-15,0.008690797341799379
2019-11-18,0.0010439229345228832
2019-11-19,-0.003557066572927564
2019-11-20,-0.0022856437758915346
2019-11-21,0.000501669441529838
2019-11-22,0.001736290825006486
2019-11-25,0.0051620154885114915
2019-11-26,0.002671374888695079
2019-11-27,0.0027722839764514084
2019-11-29,-0.0032761268876678393
2019-12-02,-0.007594208884788675
2019-12-03,-0.005997745564389379
2019-12-04,0.006025586828284602
2019-12-05,0.0011901107087501687
2019-12-06,0.007680575770626432
2019-12-09,-0.001933207200453249
2019-12-10,-0.0005886189186604358
2019-12-11,0.0019258243713433305
2019-12-12,0.005372440040818118
2019-12-13,0.0007701237353264695
2019-12-16,0.0064382592740844504
2019-12-17,0.002509811622647064
2019-12-18,-0.0002091022477902404
2019-12-19,0.0030099915008840474
2019-12-20,0.003302604837326524
2019-12-23,0.0010917431848657501
2019-12-24,0.0006551851244209221
2019-12-26,0.007271160405470859
2019-12-27,-0.0002394686915689366
2019-12-30,-0.005519852901824983
2019-12-31,0.002141021335076065
2020-01-02,0.010060203594735253
2020-01-03,-0.005345013948855491
2020-01-06,0.0038061924053268675
2020-01-07,-0.0036211316061446844
2020-01-08,0.0034592707637623988
2020-01-09,0.00655455986487473
2020-01-10,-0.00221205416212025
2020-01-13,0.004631833562097085
2020-01-14,-0.0016086301428336956
2020-01-15,0.0031860805480208813
2020-01-16,0.007353487345349249
2020-01-17,0.0016581424869567078
2020-01-21,-0.0027871462546456595
2020-01-22,-0.00149409522445174
2020-01-23,-8.722140883085785e-05
2020-01-24,-0.006808239337555803
2020-01-27,-0.010325942921619386
2020-01-28,0.007754173694392024
2020-01-29,0.002035250517824015
2020-01-30,0.0020638319933352876
2020-01-31,-0.015928846740453657
2020-02-03,0.0008402611461490858
2020-02-04,0.011346815901145455
2020-02-05,0.013163612369549715
2020-02-06,0.0008167872703823692
2020-02-07,-0.003981726210849123
2020-02-10,0.005388611738354428
2020-02-11,-0.00046627235127145186
2020-02-12,0.007311727800626512
2020-02-13,0.000673364496560356
2020-02-14,0.0006210697168080169
2020-02-18,-0.0008439230417423716
2020-02-19,0.003860713683888144
2020-02-20,-0.0028630388611913045
2020-02-21,-0.0068650420684659
2020-02-24,-0.029362076123795013
2020-02-25,-0.023783247114920747
2020-02-26,-0.0034019595762029816
2020-02-27,-0.03967010122440976
2020-02-28,-0.003948179318211857
2020-03-02,0.0382574757951538
2020-03-03,-0.0225369349898983
2020-03-04,0.03694175943882812
2020-03-05,-0.02358956104914147
2020-03-06,-0.012929411936849412
2020-03-09,-0.07106441391035286
2020-03-10,0.035019279000591354
2020-03-11,-0.04197607585801738
2020-03-12,-0.08595968408226015
2020-03-13,0.07860425655530001
2020-03-16,-0.10221393443238373
2020-03-17,0.042817130677942405
2020-03-18,-0.06237293930302317
2020-03-19,0.01143572602848962
2020-03-20,-0.03553296064185815
2020-03-23,-0.023931377156649065
2020-03-24,0.08944847971203226
2020-03-25,0.010971201434672262
2020-03-26,0.0527712207896861
2020-03-27,-0.03238484651758151
2020-03-30,0.032483716747240376
2020-03-31,-0.010874550266401117
2020-04-01,-0.03379093490859699
2020-04-02,0.029023325273464608
2020-04-03,-0.014680963314180683
2020-04-06,0.050074362091845306
2020-04-07,0.00026343439086835277
2020-04-08,0.030095420186495164
2020-04-09,0.01025479180055008
2020-04-13,-0.009578863689481437
2020-04-14,0.01913675465210871
2020-04-15,-0.011364170968937336
2020-04-16,0.0031872068550270307
2020-04-17,0.02482575532033786
2020-04-20,-0.017549135420977153
2020-04-21,-0.021537991438987013
