date,ewma_annualised_vol
2017-09-28,0.05073245151666363
2017-09-29,0.05041381979993458
2017-10-02,0.04984378530739123
2017-10-03,0.04935694104486562
2017-10-04,0.048895192856050054
2017-10-05,0.04765821664224866
2017-10-06,0.05027864088210545
2017-10-09,0.04875686010834967
2017-10-10,0.0472766720217791
2017-10-11,0.045897358572881575
2017-10-12,0.046012590887461
2017-10-13,0.044634031790200764
2017-10-16,0.0440312236111356
2017-10-17,0.04675261679111825
2017-10-18,0.047289002900563454
2017-10-19,0.04588507726552225
2017-10-20,0.04514601552833187
2017-10-23,0.04498173852934059
2017-10-24,0.04413592826771724
2017-10-25,0.046799727379304434
2017-10-26,0.04704609313499099
2017-10-27,0.046170510621623036
2017-10-30,0.07376298493111345
2017-10-31,0.07170427921857468
2017-11-01,0.06952037089143553
2017-11-02,0.06770485727972589
2017-11-03,0.06596990204127905
2017-11-06,0.06530810948105531
2017-11-07,0.06414318927964704
2017-11-08,0.06235264983035737
2017-11-09,0.06045391888870402
2017-11-10,0.05906762846510825
2017-11-13,0.057745048872169455
2017-11-14,0.05716443955302528
2017-11-15,0.05545167418931552
2017-11-16,0.05793250269410863
2017-11-17,0.058377505947104266
2017-11-20,0.057728949081914435
2017-11-21,0.056374235306281356
2017-11-22,0.060627126130006405
2017-11-24,0.05879697591391216
2017-11-27,0.05808218418645035
2017-11-28,0.05665924458822456
2017-11-29,0.0644921699570142
2017-11-30,0.06318528223824008
2017-12-01,0.07278879505020104
2017-12-04,0.07057260957093853
2017-12-05,0.06964317099201699
2017-12-06,0.06813716702610005
2017-12-07,0.06623984924040899
2017-12-08,0.0645359079195592
2017-12-11,0.06534880458414352
2017-12-12,0.06359906409238081
2017-12-13,0.061682197354930475
2017-12-14,0.061974398681976905
2017-12-15,0.06142516296806491
2017-12-18,0.06461143579516927
2017-12-19,0.06370493101180996
2017-12-20,0.0637714228649466
2017-12-21,0.06188384246223806
2017-12-22,0.06392351517940403
2017-12-26,0.06202546085533345
2017-12-27,0.06013785734037062
2017-12-28,0.05899186516180862
2017-12-29,0.05784336761821643
2018-01-02,0.059006454249069404
2018-01-03,0.0599027094477382
2018-01-04,0.05927624040404965
2018-01-05,0.06033621883632817
2018-01-08,0.06247669844732931
2018-01-09,0.06100427173107782
2018-01-10,0.059199009596813415
2018-01-11,0.05756737812948767
2018-01-12,0.06193257258302244
2018-01-16,0.0625843764744359
2018-01-17,0.06083852015827308
2018-01-18,0.061443875285718756
2018-01-19,0.05978080785179238
2018-01-22,0.05945384300120569
2018-01-23,0.0653151504059719
2018-01-24,0.06336433336056947
2018-01-25,0.061548760332739816
2018-01-26,0.06115018696404329
2018-01-29,0.06442906697417111
2018-01-30,0.07120689296546542
2018-01-31,0.07645118187010524
2018-02-01,0.07444867254056757
2018-02-02,0.07218913713721581
2018-02-05,0.1083880490265922
2018-02-06,0.17155195440876955
2018-02-07,0.179900439251219
2018-02-08,0.1777100994980704
2018-02-09,0.2114900060214312
2018-02-12,0.2104533963504917
2018-02-13,0.20965339908299568
2018-02-14,0.20350259853981345
2018-02-15,0.2012293053320575
2018-02-16,0.1984608695456882
2018-02-20,0.19241495974417677
2018-02-21,0.1876798923523833
2018-02-22,0.18338843110219485
2018-02-23,0.17887036820558946
2018-02-26,0.1835893919959782
2018-02-27,0.18162140740380797
2018-02-28,0.18080836436969935
2018-03-01,0.1818446508275608
2018-03-02,0.18093572116746065
2018-03-05,0.1754441064739839
2018-03-06,0.17536800677201744
2018-03-07,0.17005484451100983
2018-03-08,0.16508687435263772
2018-03-09,0.16077629184185274
2018-03-12,0.16467610098017862
2018-03-13,0.15990730399339662
2018-03-14,0.15600866276400438
2018-03-15,0.1520533113125713
2018-03-16,0.14802954348889233
2018-03-19,0.1439590394706316
2018-03-20,0.15190606653045505
2018-03-21,0.14754390134215892
2018-03-22,0.14305093617331785
2018-03-23,0.16126854411967162
2018-03-26,0.16898752913390377
2018-03-27,0.18691186027633153
2018-03-28,0.18827859387596466
2018-03-29,0.18347381093930124
2018-04-02,0.18291826005982995
2018-04-03,0.18808500393107705
2018-04-04,0.18756988341976247
2018-04-05,0.1843922038609047
2018-04-06,0.18251996184347744
2018-04-09,0.18931363120880862
2018-04-10,0.18378074221016244
2018-04-11,0.18806880974694062
2018-04-12,0.18318644235943207
2018-04-13,0.1788590694087022
2018-04-16,0.17345463449744364
2018-04-17,0.17029813409611375
2018-04-18,0.16799422291953864
2018-04-19,0.16306057172961033
2018-04-20,0.1584685434070897
2018-04-23,0.15707098685190937
2018-04-24,0.15245547991492503
2018-04-25,0.15724689370805828
2018-04-26,0.1524749644875251
2018-04-27,0.1602488669931771
2018-04-30,0.1555548805054975
2018-05-01,0.1526388206857517
2018-05-02,0.14807364570008133
2018-05-03,0.14377332440048676
2018-05-04,0.13943238187979445
2018-05-07,0.1397081272659711
2018-05-08,0.13598447803419197
2018-05-09,0.13184184921437697
2018-05-10,0.13215429130618306
2018-05-11,0.13327131432689437
2018-05-14,0.13003107169460973
2018-05-15,0.12612439382980828
2018-05-16,0.1269155595158836
2018-05-17,0.12312896375205405
2018-05-18,0.11961937126875007
2018-05-21,0.115996234398338
2018-05-22,0.11773637855236677
2018-05-23,0.11524310767259459
2018-05-24,0.11320696308741128
2018-05-25,0.11070868726853825
2018-05-29,0.10780441766366787
2018-05-30,0.10801276932027863
2018-05-31,0.11374294520009014
2018-06-01,0.11279786149413025
2018-06-04,0.11204275852231652
2018-06-05,0.10886442322433582
2018-06-06,0.10556137722005776
2018-06-07,0.10464992432629318
2018-06-08,0.10231488854350979
2018-06-11,0.09962927932111883
2018-06-12,0.09670235382754337
2018-06-13,0.0938456123444869
2018-06-14,0.09177978271207
2018-06-15,0.08937928726665431
2018-06-18,0.08857994380637212
2018-06-19,0.0858817133544197
2018-06-20,0.08458692189124223
2018-06-21,0.08201905514438139
2018-06-22,0.08211899278894652
2018-06-25,0.07988235735849002
2018-06-26,0.0881268861258527
2018-06-27,0.0866456926245223
2018-06-28,0.08514317346243871
2018-06-29,0.08398623216216212
2018-07-02,0.08159714351022451
2018-07-03,0.08023089275575869
2018-07-05,0.07994903967189987
2018-07-06,0.08183978073660383
2018-07-09,0.08156898914728312
2018-07-10,0.0851680268373318
2018-07-11,0.08420332515634062
2018-07-12,0.08709322181880552
2018-07-13,0.09193314758361211
2018-07-16,0.08948498200319752
2018-07-17,0.08676806562545368
2018-07-18,0.08533391540881632
2018-07-19,0.08274961046837694
2018-07-20,0.08173906001056841
2018-07-23,0.07980059835184189
2018-07-24,0.07743730835149822
2018-07-25,0.08243618040757811
2018-07-26,0.08392439790944985
2018-07-27,0.09351921049919855
2018-07-30,0.09110432903555546
2018-07-31,0.09106417237712575
2018-08-01,0.089046692009233
2018-08-02,0.0865802060706161
2018-08-03,0.08565909915808329
2018-08-06,0.08388329243648938
2018-08-07,0.08300098714047255
2018-08-08,0.08145006775730625
2018-08-09,0.07906477135856506
2018-08-10,0.07692874297806129
2018-08-13,0.07658533160007061
2018-08-14,0.07629482010657661
2018-08-15,0.07528171719785104
2018-08-16,0.07794130479813338
2018-08-17,0.08115115525222157
2018-08-20,0.08002187153348128
2018-08-21,0.07769899644835011
2018-08-22,0.07543056877742293
2018-08-23,0.0732391128435589
2018-08-24,0.0713458614422611
2018-08-27,0.07150337463994624
2018-08-28,0.07711555075005039
2018-08-29,0.07483671233456501
2018-08-30,0.07503472942247033
2018-08-31,0.07327564453964347
2018-09-04,0.07125323002446055
2018-09-05,0.0690850604284034
2018-09-06,0.06713628668884775
2018-09-07,0.0664999397054088
2018-09-10,0.06502275148381438
2018-09-11,0.0631347889100844
2018-09-12,0.06581398409948261
2018-09-13,0.06381832479224918
2018-09-14,0.06336824657170753
2018-09-17,0.06153163882832117
2018-09-18,0.06103686294485228
2018-09-19,0.06072910918276889
2018-09-20,0.06153921886273894
2018-09-21,0.06539199777481779
2018-09-24,0.06340827015775655
2018-09-25,0.062161864263947805
2018-09-26,0.06063228556588862
2018-09-27,0.06059648963636099
2018-09-28,0.05962454417293987
2018-10-01,0.058255328143036855
2018-10-02,0.05854722389280771
2018-10-03,0.05740388714394148
2018-10-04,0.05565811947279174
2018-10-05,0.06227140703260517
2018-10-08,0.06271200959375174
2018-10-09,0.06081547229904533
2018-10-10,0.059045091858805465
2018-10-11,0.1146770524939209
2018-10-12,0.12461887202569552
2018-10-15,0.12473820485396041
2018-10-16,0.12155887430351912
2018-10-17,0.13600434227291622
2018-10-18,0.1319099506836386
2018-10-19,0.13632064361987808
2018-10-22,0.13286907210261578
2018-10-23,0.13002581411962785
2018-10-24,0.131394992591769
2018-10-25,0.15407519873384123
2018-10-26,0.16365944704598373
2018-10-29,0.17084962821891367
2018-10-30,0.1681614224495733
2018-10-31,0.16905719790701842
2018-11-01,0.17125690787571657
2018-11-02,0.16815662702707634
2018-11-05,0.16317188408537642
2018-11-06,0.1586572800108115
2018-11-07,0.154823724834621
2018-11-08,0.16844567122831275
2018-11-09,0.1637090932731363
2018-11-12,0.16219827197001768
2018-11-13,0.17283715543846268
2018-11-14,0.1680514526820636
2018-11-15,0.16475033559594068
2018-11-16,0.16372965059688585
2018-11-19,0.1590506267827374
2018-11-20,0.16345143450794178
2018-11-21,0.17349856135164896
2018-11-23,0.16828820694915442
2018-11-26,0.1664835028656222
2018-11-27,0.17085925235293495
2018-11-28,0.16610764069370973
2018-11-29,0.17954057260905645
2018-11-30,0.17408649557583974
2018-12-03,0.17183320098282157
2018-12-04,0.17279774362711262
2018-12-06,0.19447775498055353
2018-12-07,0.18866287157411202
2018-12-10,0.1942504383538011
2018-12-11,0.18836829532253774
2018-12-12,0.18264029149246525
2018-12-13,0.17785911252422928
2018-12-14,0.1730908797744909
2018-12-17,0.18208460567838386
2018-12-18,0.19316719955715858
2018-12-19,0.18752976324838483
2018-12-20,0.19254681560475057
2018-12-21,0.19241115121444438
2018-12-24,0.20144241823809983
2018-12-26,0.21558814505072182
2018-12-27,0.26672541241251657
2018-12-28,0.26032186460086465
2018-12-31,0.2526363047807849
2019-01-02,0.24654668062612317
2019-01-03,0.23977546347196033
2019-01-04,0.24614891986268206
2019-01-07,0.2593096347944126
2019-01-08,0.2518610893354723
2019-01-09,0.24583473954791726
2019-01-10,0.2386370928100426
2019-01-11,0.23154383837818251
2019-01-14,0.22454489359448473
2019-01-15,0.21811120452365285
2019-01-16,0.2148768916928117
2019-01-17,0.20999165710728504
2019-01-18,0.20428192645885004
2019-01-22,0.20262135472656737
2019-01-23,0.203055670065238
2019-01-24,0.1970115120822046
2019-01-25,0.19118116492136467
2019-01-28,0.18727474834748642
2019-01-29,0.18612931186819076
2019-01-30,0.1805213753159899
2019-01-31,0.18738707620133446
2019-02-01,0.18790568033521887
2019-02-04,0.1822298275200037
2019-02-05,0.17828876249251274
2019-02-06,0.17358003736982178
2019-02-07,0.16859389582083562
2019-02-08,0.1655345311271185
2019-02-11,0.16056555189897412
2019-02-12,0.1561313941148613
2019-02-13,0.15851777393564967
2019-02-14,0.15392098599132018
2019-02-15,0.14941471976559473
2019-02-19,0.15126842939838211
2019-02-20,0.14694030305114952
2019-02-21,0.14281857139437443
2019-02-22,0.13954208994972583
2019-02-25,0.1365793175171316
2019-02-26,0.13287632752187262
2019-02-27,0.1289818261657256
2019-02-28,0.12631745037855907
2019-03-01,0.12399327924999631
2019-03-04,0.12198570486013577
2019-03-05,0.11827185106840361
2019-03-06,0.115076848073161
2019-03-07,0.11230331383296918
2019-03-08,0.11226490399949841
2019-03-11,0.10885045826577343
2019-03-12,0.11458219766779784
2019-03-13,0.11207838656466694
2019-03-14,0.1108487644780833
2019-03-15,0.10754369277320407
2019-03-18,0.10462869041968455
2019-03-19,0.10280129566746134
2019-03-20,0.09968290086596371
2019-03-21,0.09680791711842011
2019-03-22,0.09944813720849094
2019-03-25,0.11040905930225167
2019-03-26,0.10710229261802422
2019-03-27,0.10514307380135093
2019-03-28,0.10283119084863618
2019-03-29,0.10014170501132273
2019-04-01,0.10011549203610037
2019-04-02,0.10226371709105364
2019-04-03,0.09937147857178115
2019-04-04,0.09641517452875537
2019-04-05,0.09442173466101655
2019-04-08,0.0928609709354232
2019-04-09,0.09040887150115302
2019-04-10,0.08927094212137916
2019-04-11,0.08661069608857308
2019-04-12,0.08411411501767757
2019-04-15,0.08156663886468804
2019-04-16,0.07909104493202636
2019-04-17,0.07670933567634586
2019-04-18,0.07642734220794263
2019-04-22,0.075153793174915
2019-04-23,0.07483590151608019
2019-04-24,0.07531010300375403
2019-04-25,0.0766041286356255
2019-04-26,0.07599813521407983
2019-04-29,0.07643566976128126
2019-04-30,0.07415713106349921
2019-05-01,0.07228455802886469
2019-05-02,0.07374421248540028
2019-05-03,0.07323908718360989
2019-05-06,0.0793496514109714
2019-05-07,0.07745037256719428
2019-05-08,0.08872637711789966
2019-05-09,0.0864301255664635
2019-05-10,0.08384389572388677
2019-05-13,0.08247152463738992
2019-05-14,0.10715603828450723
2019-05-15,0.10487658609320719
2019-05-16,0.10408332987810287
2019-05-17,0.10329280894179893
2019-05-20,0.10146819463924729
2019-05-21,0.09930252352533067
2019-05-22,0.09803243056336573
2019-05-23,0.0957266540253834
2019-05-24,0.09810634580769034
2019-05-28,0.09561381670051912
2019-05-29,0.09643730505582832
2019-05-30,0.09735125570215891
2019-05-31,0.09475593690275215
2019-06-03,0.10140804494040707
2019-06-04,0.10041603173018393
2019-06-05,0.11546000513533258
2019-06-06,0.1152224103430396
2019-06-07,0.11521020239067002
2019-06-10,0.11837739718569495
2019-06-11,0.11675102684612436
2019-06-12,0.11342046818091395
2019-06-13,0.11034625639831402
2019-06-14,0.10867203270706605
2019-06-17,0.10592989303467708
2019-06-18,0.10358757072777859
2019-06-19,0.10527877988742437
2019-06-20,0.10222962626978295
2019-06-21,0.10390899205885232
2019-06-24,0.10075082245383571
2019-06-25,0.09779240584307657
2019-06-26,0.09954763439339208
2019-06-27,0.09659108125533386
2019-06-28,0.09398506378322936
2019-07-01,0.09248309216544628
2019-07-02,0.09155579470083319
2019-07-03,0.08961835828345624
2019-07-05,0.09032646938467806
2019-07-08,0.08803634051531106
2019-07-09,0.08544387870122686
2019-07-10,0.08301838188343033
2019-07-11,0.08194500263006846
2019-07-12,0.08116785866088538
2019-07-15,0.08201255231567445
2019-07-16,0.079534054991729
2019-07-17,0.07810278817559461
2019-07-18,0.07827096168860966
2019-07-19,0.07612507354370128
2019-07-22,0.07652320447550369
2019-07-23,0.07504295687499689
2019-07-24,0.07467603808021954
2019-07-25,0.07241044120826422
2019-07-26,0.07192520453481359
2019-07-29,0.06993358609324819
2019-07-30,0.06845949298028775
2019-07-31,0.0663855160023134
2019-08-01,0.07393136773938082
2019-08-02,0.07845250662348564
2019-08-05,0.07920660604662207
2019-08-06,0.11657732217677469
2019-08-07,0.12165982338050825
2019-08-08,0.11798229540283235
2019-08-09,0.12948317176714447
2019-08-12,0.12750627744532952
2019-08-13,0.12788657328417577
2019-08-14,0.13385749387731613
2019-08-15,0.1594968334605049
2019-08-16,0.15508874453200217
2019-08-19,0.15449478338155198
2019-08-20,0.15289588239692717
2019-08-21,0.14906400634361547
2019-08-22,0.1461580244922876
2019-08-23,0.14214978158398106
2019-08-26,0.1578339058958383
2019-08-27,0.15608045923651587
2019-08-28,0.15145202523182663
2019-08-29,0.1485089602370731
2019-08-30,0.15054425763706378
2019-09-03,0.14603017857459583
2019-09-04,0.1426832107223599
2019-09-05,0.1418250481931147
2019-09-06,0.1417118104884179
2019-09-09,0.13739469989769557
2019-09-10,0.1339477963683591
2019-09-11,0.13014531414799538
2019-09-12,0.12899225619509572
2019-09-13,0.12506857916611436
2019-09-16,0.12126196993490829
2019-09-17,0.11783905277656204
2019-09-18,0.11437522766265648
2019-09-19,0.11122781801073309
2019-09-20,0.1078456946039726
2019-09-23,0.10472362342159564
2019-09-24,0.10160305508180699
2019-09-25,0.10397484760750396
2019-09-26,0.10140918622348737
2019-09-27,0.10049010041681805
2019-09-30,0.09778603814636236
2019-10-01,0.0953962154076277
2019-10-02,0.09997194250342739
2019-10-03,0.10955650918742378
2019-10-04,0.10787121080430494
2019-10-07,0.11494472319642776
2019-10-08,0.11275006250915581
2019-10-09,0.11730673172930049
2019-10-10,0.11649597128708443
2019-10-11,0.11464648739429395
2019-10-14,0.11704071224928893
2019-10-15,0.11348667514791107
2019-10-16,0.11601320174613618
2019-10-17,0.11248554665809393
2019-10-18,0.1106383664660261
2019-10-21,0.11046591637607721
2019-10-22,0.11242811209010008
2019-10-23,0.1096413353351714
2019-10-24,0.10750977476139145
2019-10-25,0.10425725187833032
2019-10-28,0.10281697699250517
2019-10-29,0.10059493958421417
2019-10-30,0.09777029710565634
2019-10-31,0.09585726652185013
2019-11-01,0.09297531766423892
2019-11-04,0.09749819438634072
2019-11-05,0.0953502636885418
2019-11-06,0.09278492252595553
2019-11-07,0.09014925331710807
2019-11-08,0.08776820908096038
2019-11-11,0.08510903346560174
2019-11-12,0.0837408037994257
2019-11-13,0.08155547056143428
2019-11-14,0.07911440085999964
2019-11-15,0.07675712340147342
2019-11-18,0.08173230453653337
2019-11-19,0.07934630947921274
2019-11-20,0.07816262395844213
2019-11-21,0.07630086139209184
2019-11-22,0.07400214487648718
2019-11-25,0.07206469837358558
2019-11-26,0.0726953584047719
2019-11-27,0.07124210996157482
2019-11-29,0.06990792216605611
2019-12-02,0.06896501720675804
2019-12-03,0.0730944864695421
2019-12-04,0.074606613293737
2019-12-05,0.07603387610338248
2019-12-06,0.07386268822952739
2019-12-09,0.07759060846241657
2019-12-10,0.07560153567409723
2019-12-11,0.07333413478485809
2019-12-12,0.07149334691945203
2019-12-13,0.07239496521058811
2019-12-16,0.07025337470866115
2019-12-17,0.07256821850907513
2019-12-18,0.07103112537169447
2019-12-19,0.06887203081349992
2019-12-20,0.06779191079372451
2019-12-23,0.06696951114827415
2019-12-24,0.06506798040618599
2019-12-26,0.06313716872814319
2019-12-27,0.06742784979497729
2019-12-30,0.06538035708482873
2019-12-31,0.0669238636136696
2020-01-02,0.06541700827585911
2020-01-03,0.07451766396321718
2020-01-06,0.07517762446751275
2020-01-07,0.07437485911794625
2020-01-08,0.07347098006433474
2020-01-09,0.07249165549688048
2020-01-10,0.07476180178148308
2020-01-13,0.07299282376749909
2020-01-14,0.07302504967695783
2020-01-15,0.0710761865497981
2020-01-16,0.07001570972847573
2020-01-17,0.07365910077828129
2020-01-21,0.07170561219182017
2020-01-22,0.07036084192501281
2020-01-23,0.0684643109829753
2020-01-24,0.06637947869780551
2020-01-27,0.06958954791179346
2020-01-28,0.0785131475475816
2020-01-29,0.08187538633779126
2020-01-30,0.07977465069870128
2020-01-31,0.07775961269324927
2020-02-03,0.09757117238438057
2020-02-04,0.09465516872414269
2020-02-05,0.10182695322149639
2020-02-06,0.1112052550032631
2020-02-07,0.10786426375111274
2020-02-10,0.10571817290514464
2020-02-11,0.10461736787376612
2020-02-12,0.10144650451817885
2020-02-13,0.10238283790405474
2020-02-14,0.0992983709533974
2020-02-18,0.09630362758882358
2020-02-19,0.09342747947899811
2020-02-20,0.09181686964791921
2020-02-21,0.08971318638092879
2020-02-24,0.09098426214088581
2020-02-25,0.14428054718530525
2020-02-26,0.16769133403210182
2020-02-27,0.163120045465739
2020-02-28,0.2209213893624663
2020-03-02,0.21474072048518106
2020-03-03,0.2558845742911883
2020-03-04,0.26311205147675004
2020-03-05,0.29276004102636993
2020-03-06,0.29829468997734876
2020-03-09,0.29354479130656835
2020-03-10,0.3966821319523779
2020-03-11,0.4079923056819726
2020-03-12,0.4279153669662421
2020-03-13,0.5327734649886711
2020-03-16,0.6001979538646208
2020-03-17,0.7046931085821354
2020-03-18,0.703218622933212
2020-03-19,0.723649117409835
2020-03-20,0.7030115880744122
2020-03-23,0.6954582343488122
2020-03-24,0.6806627754379357
2020-03-25,0.7459753927171489
2020-03-26,0.7245070616165495
2020-03-27,0.731793724867913
2020-03-30,0.7205888287118233
2020-03-31,0.7099632844651832
2020-04-01,0.6896325265856753
2020-04-02,0.6814116736050541
2020-04-03,0.6702230526831032
2020-04-06,0.6523080774193517
2020-04-07,0.6617310611470391
2020-04-08,0.6415728849807126
2020-04-09,0.6329403791818753
2020-04-13,0.6149526345960609
2020-04-14,0.5973810075890537
2020-04-15,0.5839429772324393
2020-04-16,0.5678756022867384
2020-04-17,0.5507152903267982
2020-04-20,0.5425945274543341
2020-04-21,0.5304722715833773
2020-04-22,0.5210860997964866
2020-04-23,0.5106057547813317
2020-04-24,0.4959105529275978
2020-04-27,0.48231832837489974
2020-04-28,0.46851814930461594
2020-04-29,0.4545261666598999
2020-04-30,0.4475073291563894
2020-05-01,0.4342364324892426
2020-05-04,0.4313866288671344
2020-05-05,0.41879688249205016
2020-05-06,0.4067889245741431
2020-05-07,0.39620649746221137
2020-05-08,0.38535948999720915
2020-05-11,0.37893158956913375
2020-05-12,0.36790859840943735
2020-05-13,0.3620627112834263
2020-05-14,0.35537535019560085
2020-05-15,0.34902364894315197
2020-05-18,0.3384228443727813
2020-05-19,0.34370850686331755
2020-05-20,0.3374114428476467
2020-05-21,0.33345350645957
2020-05-22,0.3244291233860801
2020-05-26,0.31465299850615525
2020-05-27,0.30969697489237935
2020-05-28,0.30663481521581687
2020-05-29,0.2980325325594737
2020-06-01,0.2890818077249595
2020-06-02,0.28136243295418517
2020-06-03,0.27480471983518434
2020-06-04,0.2695179452465001
2020-06-05,0.26204443496954455
2020-06-08,0.26973644017899584
2020-06-09,0.2645595540946486
2020-06-10,0.2566148473733774
2020-06-11,0.24989338414770487
2020-06-12,0.31516592700805224
2020-06-15,0.3080249210582063
2020-06-16,0.2992876132918952
2020-06-17,0.2974554760662389
2020-06-18,0.289245819931471
2020-06-19,0.2804515630529727
2020-06-22,0.2726130223452369
2020-06-23,0.26509262641900366
2020-06-24,0.2576712369470734
