date,actual_return,actual_loss,var95_static,var95_ewma,var95_garch,var95_tgarch,breach_static,breach_ewma,breach_garch,breach_tgarch
2022-02-11,-0.0087886862219385,0.0087886862219385,0.015073,0.01885674281493993,0.021763780986322135,0.022989337748860007,0,0,0,0
2022-02-14,-0.0039157762533233,0.0039157762533233,0.015073,0.019108613119900513,0.02074764492486549,0.021950318420033397,0,0,0,0
2022-02-15,0.0057444726395862,-0.0057444726395862,0.015073,0.018607599495721713,0.01865214847301613,0.019787469592466377,0,0,0,0
2022-02-16,-2.3382647200777523e-05,2.3382647200777523e-05,0.015073,0.017806660183649608,0.016913158694090984,0.017760635617245196,0,0,0,0
2022-02-17,-0.0134697845794696,0.0134697845794696,0.015073,0.017990168962070632,0.015022956941602696,0.015793296950105583,0,0,0,0
2022-02-18,-0.0059473568187615,0.0059473568187615,0.015073,0.018137028200596907,0.017919922206435252,0.019008787622862566,0,0,0,0
2022-02-22,-0.0118013942042081,0.0118013942042081,0.015073,0.017406741226280366,0.016813825378471953,0.017832888923208737,0,0,0,0
2022-02-23,-0.0124865757354878,0.0124865757354878,0.015073,0.017634995186127173,0.018183505358466925,0.019376631268191412,0,0,0,0
2022-02-24,0.0069508183758529,-0.0069508183758529,0.015073,0.018322264088960247,0.019432627162757964,0.020804246391820394,0,0,0,0
2022-02-25,0.0208714080980489,-0.0208714080980489,0.015073,0.018945985855890326,0.017896297747124035,0.01880207600645374,0,0,0,0
2022-02-28,0.0004913528277874,-0.0004913528277874,0.015073,0.019359302358414262,0.022851427995393848,0.021093969929709428,0,0,0,0
2022-03-01,-0.0076372051061099,0.0076372051061099,0.015073,0.018768995921397264,0.020067499871011165,0.01858628317240236,0,0,0,0
2022-03-02,0.0131697859516284,-0.0131697859516284,0.015073,0.018494672820224684,0.019002431036270466,0.018049187896666694,0,0,0,0
2022-03-03,-3.5042012158731806e-05,3.5042012158731806e-05,0.015073,0.019595834007186206,0.019603197490203825,0.01788767288975396,0,0,0,0
2022-03-04,0.0022579360186697,-0.0022579360186697,0.015073,0.018642879011648055,0.01732738906621604,0.015886193402843016,0,0,0,0
2022-03-07,-0.010011017124553,0.010011017124553,0.015073,0.018102624262038944,0.015408078790880473,0.014210924741105385,0,0,0,0
